Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Pettifer, Ryan",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Worcester RC,Worcester RC,2,5,5,Finished,6:06.433
"Hopkins, David",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Worcester RC,Worcester RC,2,6,6,Finished,6:06.433
"Rogers, Joshua",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Worcester RC,Worcester RC,2,7,7,Finished,6:06.433
"Woodman, Timothy",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Worcester RC,Worcester RC,2,8,Stroke,Finished,6:06.433
"Gordon, Jack",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,0,Coxswain,Finished,6:08.264
"Cederholm, Jack",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,1,Bow,Finished,6:08.264
"Widing, Charlie",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,2,2,Finished,6:08.264
"Doggett, Jackson",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,3,3,Finished,6:08.264
"Stewart, Clendenin",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,4,4,Finished,6:08.264
"Mabie, Jonathan",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,5,5,Finished,6:08.264
"Mills, Chris",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,6,6,Finished,6:08.264
"Hawkins, Jackson",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,7,7,Finished,6:08.264
"McClennon, Sam",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tabor Academy RC - USA,Tabor Academy RC - USA,3,8,Stroke,Finished,6:08.264
"Jones, Sophie",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,0,Coxswain,Finished,6:09.283
"Hughes, Hamish",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,1,Bow,Finished,6:09.283
"Piggott, Toby",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,2,2,Finished,6:09.283
"Bowles, Matthew",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,3,3,Finished,6:09.283
"Wright, Adam",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,4,4,Finished,6:09.283
"Rymell, George",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,5,5,Finished,6:09.283
"Bennett, Stephen",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,6,6,Finished,6:09.283
"Farrell, Ben",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,7,7,Finished,6:09.283
"Doleman, James",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Nottingham RC,Nottingham RC,4,8,Stroke,Finished,6:09.283
"Al-Miqdadi, Omar",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,0,Coxswain,Finished,6:11.504
"Noel, Charlie",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,1,Bow,Finished,6:11.504
"Duncomb, Marcus",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,2,2,Finished,6:11.504
"Iggo, Felix",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,3,3,Finished,6:11.504
"Von Preyss, Theodore",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,4,4,Finished,6:11.504
"Blazye, James",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,5,5,Finished,6:11.504
"Olsen, Oscar",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,6,6,Finished,6:11.504
"Tyrrell, Joshua",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,7,7,Finished,6:11.504
"Monaghan, William",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Kings Coll Sch,Kings Coll Sch,5,8,Stroke,Finished,6:11.504
"Fuscone, Charlotte",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,0,Coxswain,Finished,6:12.382
"Golding, Will",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,1,Bow,Finished,6:12.382
"O' Flaherty, Aidan",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,2,2,Finished,6:12.382
"Meredith, Joshua Scott",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,3,3,Finished,6:12.382
"Linn, Christopher",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,4,4,Finished,6:12.382
"Piechowicz, Matthew",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,5,5,Finished,6:12.382
"Adams, Nick",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,6,6,Finished,6:12.382
"Trelawny, George",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,7,7,Finished,6:12.382
"Corbett, Rory",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,London RC,London RC,6,8,Stroke,Finished,6:12.382
"Frankel, Hannah",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,0,Coxswain,Finished,6:13.538
"Bell, Ryan",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,1,Bow,Finished,6:13.538
"Burt, Douglas",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,2,2,Finished,6:13.538
"Hagedorn, Tyler",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,3,3,Finished,6:13.538
"Gilland, Richard",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,4,4,Finished,6:13.538
"Edwards, Mathew",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,5,5,Finished,6:13.538
"Tanner, Adrian",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,6,6,Finished,6:13.538
"McCullough, John Tyler",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,7,7,Finished,6:13.538
"Merchant, William",Tier 2 8+,6/17/2017,2:05 PM,Final,FINAL D,Tufts University USA,Tufts University USA,7,8,Stroke,Finished,6:13.538
"Dodgson, Johanna",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,0,Coxswain,Finished,6:03.704
"Allden, John",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,1,Bow,Finished,6:03.704
"Tufnell, William",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,2,2,Finished,6:03.704
"Heslop, Alex",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,3,3,Finished,6:03.704
"Foster, James",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,4,4,Finished,6:03.704
"Nicholson, Thomas",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,5,5,Finished,6:03.704
"Kassell Raymond, Elias",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,6,6,Finished,6:03.704
"Slingsby, Benjamin",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,7,7,Finished,6:03.704
"Rosen, Harry",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Bristol Univ,Bristol Univ,1,8,Stroke,Finished,6:03.704
"Jones, Lucy",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,0,Coxswain,Finished,6:06.257
"Denley, Matthew",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,1,Bow,Finished,6:06.257
"Screaton, Guy",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,2,2,Finished,6:06.257
"Langstone, Toby",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,3,3,Finished,6:06.257
"Middleton, Charles",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,4,4,Finished,6:06.257
"Fisher, Alexander",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,5,5,Finished,6:06.257
"Carey, Will",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,6,6,Finished,6:06.257
"Bruce, Thomas",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,7,7,Finished,6:06.257
"Kroon, Hendrik",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Univ of London BC,Univ of London BC,2,8,Stroke,Finished,6:06.257
"Carbery, Anna",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,0,Coxswain,Finished,6:08.120
"Buchanan, Charles",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,1,Bow,Finished,6:08.120
"Rebick, Adam",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,2,2,Finished,6:08.120
"Rolls, Edward",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,3,3,Finished,6:08.120
"De Bruijn, Willem",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,4,4,Finished,6:08.120
"Gergs, Carl",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,5,5,Finished,6:08.120
"Dearlove, David",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,6,6,Finished,6:08.120
"Oldroyd, Alexander",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,7,7,Finished,6:08.120
"Saul, Andrew James",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Pembroke Coll (O) BC,Pembroke Coll (O) BC,3,8,Stroke,Finished,6:08.120
"Bell, Jessica",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,0,Coxswain,Finished,6:08.589
"Stanier, James",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,1,Bow,Finished,6:08.589
"McDonald, Ross",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,2,2,Finished,6:08.589
"Beverton, Max James",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,3,3,Finished,6:08.589
"Wei, Thomas",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,4,4,Finished,6:08.589
"Whittal-Williams, Evan",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,5,5,Finished,6:08.589
"Brewer, Anthony",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,6,6,Finished,6:08.589
"Berry, Hugh",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,7,7,Finished,6:08.589
"Hernandez, Emilio",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Lea RC,Lea RC,4,8,Stroke,Finished,6:08.589
"Taylor, Hannah",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,0,Coxswain,Finished,6:09.154
"Oliver, Harrison",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,1,Bow,Finished,6:09.154
"Holt, Benjamin",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,2,2,Finished,6:09.154
"Spencer, Alex",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,3,3,Finished,6:09.154
"Willcox, David",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,4,4,Finished,6:09.154
"Lambe, Henry",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,5,5,Finished,6:09.154
"Johnson, Edward",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,6,6,Finished,6:09.154
"Stroud-Turp, Barnaby",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,7,7,Finished,6:09.154
"Trevena, Michael",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Newcastle Univ,Newcastle Univ,5,8,Stroke,Finished,6:09.154
"Mills, Edward",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,0,Coxswain,Finished,6:12.925
"Irvine, Angus",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,1,Bow,Finished,6:12.925
"Hunt, John",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,2,2,Finished,6:12.925
"Murray, Cameron",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,3,3,Finished,6:12.925
"Mathers, Nicholas",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,4,4,Finished,6:12.925
"Peterson, John",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,5,5,Finished,6:12.925
"Lofthagen, Carl",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,6,6,Finished,6:12.925
"Taylor, Tristan",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,7,7,Finished,6:12.925
"Scott, Charles",Tier 2 8+,6/17/2017,2:10 PM,Final,FINAL C,Exeter Univ,Exeter Univ,6,8,Stroke,Finished,6:12.925
"Man, Cheng-De",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,0,Coxswain,DNS,
"Lamb, Christopher",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,1,Bow,DNS,
"Lamb, Edward",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,2,2,DNS,
"Christian, Thomas",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,3,3,DNS,
"Sivills, Harry",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,4,4,DNS,
"Sheridan, Jared",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,5,5,DNS,
"Liggins, Thomas",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,6,6,DNS,
"Sheridan, Connor",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,7,7,DNS,
"Eggeling, Benedict",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Bedford Sch,Bedford Sch,0,8,Stroke,DNS,
"Shields, Edward",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,0,Coxswain,Finished,5:58.583
"Boljevic, Stevan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,1,Bow,Finished,5:58.583
"Thurston, Charles",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,2,2,Finished,5:58.583
"Shalders, Henry",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,3,3,Finished,5:58.583
"Goble, James",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,4,4,Finished,5:58.583
"McKirdy, George",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,5,5,Finished,5:58.583
"Aldous, Benedict",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,6,6,Finished,5:58.583
"Tveit, Jorgen",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,7,7,Finished,5:58.583
"Boswall, Robert",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Team Keane,Team Keane,1,8,Stroke,Finished,5:58.583
"Cockle, Scott",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,0,Coxswain,Finished,6:00.554
"Steel, Fraser",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,1,Bow,Finished,6:00.554
"Ellis, Laurence",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,2,2,Finished,6:00.554
"Warren, Felix",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,3,3,Finished,6:00.554
"Rae, Christopher",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,4,4,Finished,6:00.554
"Osborne, Theo",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,5,5,Finished,6:00.554
"Greig, Jake",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,6,6,Finished,6:00.554
"Hardy, Matthew",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,7,7,Finished,6:00.554
"Darlow, Theo",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Molesey BC,Molesey BC,2,8,Stroke,Finished,6:00.554
"Hing, Adele",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,0,Coxswain,Finished,6:03.671
"Bedford, Andrew",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,1,Bow,Finished,6:03.671
"Wales, Peter",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,2,2,Finished,6:03.671
"Webber, Jonathan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,3,3,Finished,6:03.671
"Tunbridge, Sam",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,4,4,Finished,6:03.671
"Spurling, Cameron",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,5,5,Finished,6:03.671
"Bedford-Payne, Hal",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,6,6,Finished,6:03.671
"Pepper, Nick",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,7,7,Finished,6:03.671
"Fellows, George",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kingston RC,Kingston RC,3,8,Stroke,Finished,6:03.671
"Cooper, Tom",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,0,Coxswain,Finished,6:06.314
"De Zwart, Blake",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,1,Bow,Finished,6:06.314
"Ebert, Julian",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,2,2,Finished,6:06.314
"Hasell, Ryan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,3,3,Finished,6:06.314
"Scott, Harry",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,4,4,Finished,6:06.314
"Hirst, Hugo",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,5,5,Finished,6:06.314
"Apel, Elliot",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,6,6,Finished,6:06.314
"Apel, Morgan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,7,7,Finished,6:06.314
"Bowman, Lachlan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,"King's College Boat Club, University of Queensland","King's College Boat Club, University of Queensland",4,8,Stroke,Finished,6:06.314
"Presch, Skylar",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,0,Coxswain,Finished,6:06.802
"Whiton, Ian",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,1,Bow,Finished,6:06.802
"Bowman, Sean",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,2,2,Finished,6:06.802
"Yanick, Dillon",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,3,3,Finished,6:06.802
"Harjo, Mitchell",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,4,4,Finished,6:06.802
"Thiers, Michael",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,5,5,Finished,6:06.802
"Theirs, Jeffrey",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,6,6,Finished,6:06.802
"Anderson, Gerald",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,7,7,Finished,6:06.802
"Bourget, Charles",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Green Lake (USA),Green Lake (USA),5,8,Stroke,Finished,6:06.802
"Rutstein, Jacob",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,0,Coxswain,Finished,6:08.179
"Rosen, Ari",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,1,Bow,Finished,6:08.179
"Cormie, Lachlan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,2,2,Finished,6:08.179
"Collins, Morgan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,3,3,Finished,6:08.179
"Sykes, Stewart",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,4,4,Finished,6:08.179
"Magnani, Christopher",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,5,5,Finished,6:08.179
"Robbins Lentz, Cooper",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,6,6,Finished,6:08.179
"Mortimer, Tom",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,7,7,Finished,6:08.179
"Belincevic, Bogdan",Tier 2 8+,6/17/2017,2:15 PM,Final,FINAL B,Kent School BC (USA),Kent School BC (USA),6,8,Stroke,Finished,6:08.179
"Wenyon, Alex",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,0,Coxswain,DNF,
"Gerrard, Oliver",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,1,Bow,DNF,
"Redman, Leon",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,2,2,DNF,
"Swiss, Matthew",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,3,3,DNF,
"Ayres, Oliver",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,4,4,DNF,
"Murphy, Ben",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,5,5,DNF,
"Morgan, Oliver",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,6,6,DNF,
"Snowball, James",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,7,7,DNF,
"Tawns, Patrick",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,0,8,Stroke,DNF,
"McWilliams, Gavin",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,0,Coxswain,Finished,5:44.963
"Grimster, Edwin",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,1,Bow,Finished,5:44.963
"Reeves, Benjamin",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,2,2,Finished,5:44.963
"Newman, Matthew",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,3,3,Finished,5:44.963
"Hillier, Luke",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,4,4,Finished,5:44.963
"Hogan, Harry",Tier 2 8+,6/17/2017,2:20 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,5,5,Finished,5:44.963
